FV_avg_avg,FV_avg_sd,FV_sd_avg,FV_sd_sd,FV_r1_avg,FV_r1_sd,FV_kr_avg,FV_kr_sd,FV_sk_avg,FV_sk_sd,FD_avg_avg,FD_avg_sd,FD_sd_avg,FD_sd_sd,FD_r1_avg,FD_r1_sd,FD_kr_avg,FD_kr_sd,FD_sk_avg,FD_sk_sd,IN_avg_avg,IN_avg_sd,IN_sd_avg,IN_sd_sd,IN_r1_avg,IN_r1_sd,IN_kr_avg,IN_kr_sd,IN_sk_avg,IN_sk_sd
0.4397554281,0.2811393588,0.0061021092,0.0069398115,0.2314531247,0.5321200101,nan,nan,nan,nan,-0.0071042636,0.0135632699,0.0096744365,0.0081740152,-0.1545331654,0.6171090897,1.4345407877,0.3252516844,0.1306142386,0.3625602632,0.3820619048,0.1696889836,0.2296734226,0.1110465032,-0.1998638622,0.5617865315,1.5136184915,0.3942687243,0.1742343477,0.5011367626
