FV_avg_avg,FV_avg_sd,FV_sd_avg,FV_sd_sd,FV_r1_avg,FV_r1_sd,FV_kr_avg,FV_kr_sd,FV_sk_avg,FV_sk_sd,FD_avg_avg,FD_avg_sd,FD_sd_avg,FD_sd_sd,FD_r1_avg,FD_r1_sd,FD_kr_avg,FD_kr_sd,FD_sk_avg,FD_sk_sd,IN_avg_avg,IN_avg_sd,IN_sd_avg,IN_sd_sd,IN_r1_avg,IN_r1_sd,IN_kr_avg,IN_kr_sd,IN_sk_avg,IN_sk_sd
0.1650485143,0.1553984410,0.1056374119,0.0883279918,0.3504173222,0.3309993419,2.0987285715,0.7893482948,0.1520039646,0.5549804447,-0.0293652583,0.0177986166,0.0737351627,0.0564596216,-0.0356077393,0.4128688715,2.1305990458,0.8444487395,0.1645681689,0.5537415341,0.3650000000,0.0759934208,0.3723018772,0.0489010451,-0.1553119064,0.4066232784,1.6873931009,0.2899384925,0.4137394704,0.2940705492
